"date","orig_province","trips_internal","trips_not_internal","share_of_internal_trips","Nombre_Zona","location_google"
2020-03-27,1,404120.936285714,35590.0272857143,92.2003220596434,"Alava","Alava"
2020-03-27,2,411980.970428572,20488.1692857143,95.4214021633855,"Albacete","Albacete"
2020-03-27,3,2546598.04657143,60593.4355714286,97.7432020476136,"Alicante","Alicante"
2020-03-27,4,1037102.45771429,19190.894,98.2304998607342,"Almeria","Almeria"
2020-03-27,5,167251.674571429,12357.7127142857,93.1925603318473,"Avila","Avila"
2020-03-27,6,785778.753571428,17113.7997142857,97.9152675714276,"Badajoz","Badajoz"
2020-03-27,7,1615683.27671429,2197.59271428571,99.864233094939,"Balearic Islands","Balearic Islands"
2020-03-27,7,1619925.50142857,2132.13614285714,99.868566648568,"Balearic Islands","Balearic Islands"
2020-03-27,7,1624167.72614286,2066.67957142857,99.872900202197,"Balearic Islands","Balearic Islands"
2020-03-27,8,7737822.741,80054.2387142857,99.0018286703099,"Barcelona","Barcelona"
2020-03-27,9,445846.049428571,23562.7875714286,95.1349778346854,"Burgos","Burgos"
2020-03-27,10,389749.749857143,16232.8974285714,96.0821626317991,"Caceres","Caceres"
2020-03-27,11,1752023.80171429,23500.5944285714,98.7074867005838,"Cadiz","Cadiz"
2020-03-27,12,814552.823,29921.392,96.5846112280099,"Castellon","Castellon"
2020-03-27,13,529813.564285714,17089.7652857143,96.9815975647566,"Ciudad Real","Ciudad Real"
2020-03-27,14,1100391.63142857,30344.7495714286,97.3778522935732,"Cordoba","Cordoba"
2020-03-27,15,1924103.94657143,50225.4221428571,97.4889698212452,"A Coruna","A Coruna"
2020-03-27,16,165688.880285714,17453.0915714286,90.8207185592432,"Cuenca","Cuenca"
2020-03-27,17,934899.613571429,40007.8305714286,95.9828888786573,"Girona","Girona"
2020-03-27,18,1203616.56028571,22158.0788571429,98.2342215171017,"Granada","Granada"
2020-03-27,19,261937.682857143,39536.0644285714,87.3046611019569,"Guadalajara","Guadalajara"
2020-03-27,20,879598.177428572,23302.4145714286,97.5611486488902,"Gipuzkoa","Gipuzkoa"
2020-03-27,21,643818.080714286,15699.4994285714,97.6856701095242,"Huelva","Huelva"
2020-03-27,22,283536.064285714,14826.2678571429,95.244554257305,"Huesca","Huesca"
2020-03-27,23,674384.590428571,17663.6322857143,97.5268278214721,"Jaen","Jaen"
2020-03-27,24,678572.332,13337.838,98.123884768495,"Leon","Leon"
2020-03-27,25,537614.171571429,21389.4752857143,96.3040867280724,"Lleida","Lleida"
2020-03-27,26,424030.790142857,32053.6712857143,93.2095713668936,"La Rioja","La Rioja"
2020-03-27,27,522435.192571429,21748.2777142857,96.0911630632314,"Lugo","Lugo"
2020-03-27,28,8730417.889,122638.913857143,98.6511706758085,"Community of Madrid","Community of Madrid"
2020-03-27,29,2245368.32485714,23681.4087142857,98.9849111913291,"Malaga","Malaga"
2020-03-27,30,2400204.00014286,61421.0977142857,97.5716659223051,"Region of Murcia","Region of Murcia"
2020-03-27,31,842794.280714286,38856.4665714286,95.746526584663,"Navarre","Navarre"
2020-03-27,32,525853.960571429,14963.7675714286,97.2915621323144,"Province of Ourense","Province of Ourense"
2020-03-27,33,1472788.141,11648.2518571429,99.235230780711,"Asturias","Asturias"
2020-03-27,34,193405.527285714,9517.41014285714,95.463695280364,"Palencia","Palencia"
2020-03-27,35,1917192.82671429,1226.60985714286,99.9360467593448,"Las Palmas","Las Palmas"
2020-03-27,35,1921100.86842857,1201.21657142857,99.9374826618788,"Las Palmas","Las Palmas"
2020-03-27,35,1925008.91014286,1175.82328571429,99.9389185644128,"Las Palmas","Las Palmas"
2020-03-27,36,1739708.63414286,48956.9248571429,97.2947468274118,"Pontevedra","Pontevedra"
2020-03-27,37,430594.906857143,9814.30414285714,97.8273844353228,"Salamanca","Salamanca"
2020-03-27,38,1742841.72228571,1079.67742857143,99.938067175276,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-27,38,1739901.912,1085.40928571429,99.9376418565025,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-27,38,1736962.10171429,1091.14114285714,99.9372165377291,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-27,38,1737814.86828571,1079.81085714286,99.9378984978667,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-27,39,849021.964428571,18191.8921428571,97.9745691102643,"Cantabria","Cantabria"
2020-03-27,40,169385.742,9714.09657142857,94.7358801147764,"Segovia","Segovia"
2020-03-27,41,2590857.99857143,49506.3954285714,98.1824824125687,"Seville","Seville"
2020-03-27,42,83650.377,4428.72028571429,95.2245528266436,"Soria","Soria"
2020-03-27,43,971938.724428571,35696.9964285714,96.5503950061369,"Tarragona","Tarragona"
2020-03-27,44,121197.818285714,8986.40328571429,93.3592742464801,"Teruel","Teruel"
2020-03-27,45,770156.359142857,75875.2358571429,91.2976990204993,"Toledo","Toledo"
2020-03-27,46,3570359.17442857,57851.2655714286,98.4644561945163,"Valencia","Valencia"
2020-03-27,47,688891.929142857,20229.2157142857,97.2264654675475,"Valladolid","Valladolid"
2020-03-27,48,1684554.11728571,39872.2311428571,97.794889569145,"Biscay","Biscay"
2020-03-27,49,191661.866857143,12948.1514285714,93.8764831866356,"Zamora","Zamora"
2020-03-27,50,1332077.53285714,31635.3681428571,97.7771298222636,"Zaragoza","Zaragoza"
2020-03-27,51,121972.805714286,861.745142857143,99.296718261011,"Ceuta","Ceuta"
2020-03-27,52,114179.607142857,80.6862857142857,99.930191304201,"Melilla","Melilla"
2020-03-28,1,406614.927571429,35548.5778571429,92.2470077795762,"Alava","Alava"
2020-03-28,2,412524.119428571,20316.2128571429,95.4720608651774,"Albacete","Albacete"
2020-03-28,3,2549115.44614286,59862.4708571428,97.7770120286119,"Alicante","Alicante"
2020-03-28,4,1036161.02842857,18693.1442857143,98.2809552434456,"Almeria","Almeria"
2020-03-28,5,166205.529,12423.8301428571,93.1159055729922,"Avila","Avila"
2020-03-28,6,786807.369285714,17133.9757142857,97.9146176146343,"Badajoz","Badajoz"
2020-03-28,7,1576407.78328571,1895.36342857143,99.8805175021786,"Balearic Islands","Balearic Islands"
2020-03-28,7,1533267.25842857,1794.72685714286,99.8841504537909,"Balearic Islands","Balearic Islands"
2020-03-28,7,1490126.73357143,1694.09028571429,99.8877834054032,"Balearic Islands","Balearic Islands"
2020-03-28,8,7722985.38485714,79564.1881428572,99.0074985290305,"Barcelona","Barcelona"
2020-03-28,9,444819.607714286,23409.8478571429,95.1645789073932,"Burgos","Burgos"
2020-03-28,10,388472.520285714,16361.234,96.0351059525155,"Caceres","Caceres"
2020-03-28,11,1752141.32785714,23653.4578571429,98.6981788161544,"Cadiz","Cadiz"
2020-03-28,12,814294.826142857,29824.5155714286,96.597494551111,"Castellon","Castellon"
2020-03-28,13,530694.493428571,17183.9645714286,96.9653517205355,"Ciudad Real","Ciudad Real"
2020-03-28,14,1104814.70328571,31044.1904285714,97.3191341881276,"Cordoba","Cordoba"
2020-03-28,15,1924494.54285714,50154.1914285714,97.4934730722878,"A Coruna","A Coruna"
2020-03-28,16,166473.509142857,17437.1014285714,90.8622317938707,"Cuenca","Cuenca"
2020-03-28,17,935231.575285714,40102.0984285714,95.97321303341,"Girona","Girona"
2020-03-28,18,1207164.87071429,22226.0578571429,98.2320687329257,"Granada","Granada"
2020-03-28,19,261704.282142857,39377.5652857143,87.3562585793491,"Guadalajara","Guadalajara"
2020-03-28,20,877758.352428571,23289.8327142857,97.5598753790692,"Gipuzkoa","Gipuzkoa"
2020-03-28,21,645504.949285714,15669.5551428571,97.6953860483898,"Huelva","Huelva"
2020-03-28,22,282589.445,15096.0811428571,95.1274413009026,"Huesca","Huesca"
2020-03-28,23,679248.923571429,18152.1812857143,97.4620534019765,"Jaen","Jaen"
2020-03-28,24,677274.413857143,13347.0211428571,98.1196989098994,"Leon","Leon"
2020-03-28,25,536589.469571429,21498.3535714286,96.2762648498215,"Lleida","Lleida"
2020-03-28,26,424983.516285714,32218.6404285714,93.179690466437,"La Rioja","La Rioja"
2020-03-28,27,522087.647857143,21856.3105714286,96.066453942098,"Lugo","Lugo"
2020-03-28,28,8732159.67071429,122541.722857143,98.6526148863499,"Community of Madrid","Community of Madrid"
2020-03-28,29,2235903.457,23717.094,98.9801815019378,"Malaga","Malaga"
2020-03-28,30,2399940.90871429,60285.5985714286,97.6231363173269,"Region of Murcia","Region of Murcia"
2020-03-28,31,844377.990285714,39095.0144285714,95.7206033910241,"Navarre","Navarre"
2020-03-28,32,525103.985428571,15006.835,97.2796497306489,"Province of Ourense","Province of Ourense"
2020-03-28,33,1471827.73657143,11722.6187142857,99.2290256585792,"Asturias","Asturias"
2020-03-28,34,192563.590285714,9480.297,95.4688791102042,"Palencia","Palencia"
2020-03-28,35,1887640.78857143,1055.74757142857,99.9446531429202,"Las Palmas","Las Palmas"
2020-03-28,35,1852496.277,944.551142857143,99.9499997350543,"Las Palmas","Las Palmas"
2020-03-28,35,1817351.76542857,833.354714285715,99.9553463271883,"Las Palmas","Las Palmas"
2020-03-28,36,1733267.78814286,49048.2658571429,97.2792674529781,"Pontevedra","Pontevedra"
2020-03-28,37,429553.571428571,9846.745,97.8148835861733,"Salamanca","Salamanca"
2020-03-28,38,1705522.07228571,993.573285714286,99.9422226749239,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-28,38,1673229.27628571,907.335714285715,99.946546851981,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-28,38,1640936.48028571,821.098142857144,99.9508710290381,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-28,38,1607790.91771429,746.190857142858,99.9545132459576,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-28,39,846840.375428571,18148.264,97.9770030498066,"Cantabria","Cantabria"
2020-03-28,40,168860.13,9654.41914285714,94.761732664922,"Segovia","Segovia"
2020-03-28,41,2596382.76671429,50247.4305714286,98.1537154048386,"Seville","Seville"
2020-03-28,42,83728.9442857143,4404.88757142857,95.2613433624355,"Soria","Soria"
2020-03-28,43,970480.963714286,35381.6057142857,96.5816786661522,"Tarragona","Tarragona"
2020-03-28,44,121124.565571429,8970.03814285714,93.3712850716295,"Teruel","Teruel"
2020-03-28,45,772070.845857143,75964.4652857143,91.3013201416119,"Toledo","Toledo"
2020-03-28,46,3572582.44814286,57523.6191428571,98.4755056367499,"Valencia","Valencia"
2020-03-28,47,685457.474857143,20225.5308571429,97.2165588668043,"Valladolid","Valladolid"
2020-03-28,48,1680107.159,39826.9384285714,97.7948534616753,"Biscay","Biscay"
2020-03-28,49,192858.788428571,12986.5438571429,93.8875206195757,"Zamora","Zamora"
2020-03-28,50,1329683.056,31757.0087142857,97.7636013553453,"Zaragoza","Zaragoza"
2020-03-28,51,121959.029714286,824.795428571428,99.3298870123891,"Ceuta","Ceuta"
2020-03-28,52,114377.377285714,69.8837142857143,99.9406370295694,"Melilla","Melilla"
2020-03-29,1,407448.049571429,35546.3728571429,92.2600728353332,"Alava","Alava"
2020-03-29,2,414866.168428571,20716.2614285714,95.3710705442336,"Albacete","Albacete"
2020-03-29,3,2541131.40514286,60416.7882857143,97.7430322787873,"Alicante","Alicante"
2020-03-29,4,1035168.398,18923.5908571429,98.2493264973513,"Almeria","Almeria"
2020-03-29,5,163958.403428571,12524.4028571429,92.9718499403773,"Avila","Avila"
2020-03-29,6,784832.526,17265.1025714286,97.8875673781154,"Badajoz","Badajoz"
2020-03-29,7,1422975.19457143,1486.83528571429,99.8987872080226,"Balearic Islands","Balearic Islands"
2020-03-29,7,1346962.01285714,1274.35728571429,99.9094418053822,"Balearic Islands","Balearic Islands"
2020-03-29,7,1270948.83114286,1061.87928571429,99.9200964027419,"Balearic Islands","Balearic Islands"
2020-03-29,8,7689358.68514286,79680.0228571429,99.0023911350505,"Barcelona","Barcelona"
2020-03-29,9,442596.940571429,23345.5874285714,95.1635877422735,"Burgos","Burgos"
2020-03-29,10,385409.939571429,16620.3364285714,95.9210376152395,"Caceres","Caceres"
2020-03-29,11,1745468.245,23763.2345714286,98.6872891239538,"Cadiz","Cadiz"
2020-03-29,12,811481.243571429,30064.5041428571,96.5493449324968,"Castellon","Castellon"
2020-03-29,13,530670.379714286,17267.85,96.9447224039241,"Ciudad Real","Ciudad Real"
2020-03-29,14,1106698.80685714,31524.3891428571,97.2700805775748,"Cordoba","Cordoba"
2020-03-29,15,1914630.68628571,50031.5497142857,97.4883569572965,"A Coruna","A Coruna"
2020-03-29,16,166627.974142857,17649.7125714286,90.713529913239,"Cuenca","Cuenca"
2020-03-29,17,935692.250714286,40135.3537142857,95.9705910975478,"Girona","Girona"
2020-03-29,18,1206189.83742857,22600.2312857143,98.1930429325893,"Granada","Granada"
2020-03-29,19,259601.287285714,39404.1375714286,87.2676675188652,"Guadalajara","Guadalajara"
2020-03-29,20,873440.570714286,23279.9372857143,97.5550010006081,"Gipuzkoa","Gipuzkoa"
2020-03-29,21,642933.358428571,15712.8705714286,97.6796415463123,"Huelva","Huelva"
2020-03-29,22,283035.691714286,15209.024,95.0805096517576,"Huesca","Huesca"
2020-03-29,23,682151.768285714,18548.0062857143,97.3983542192254,"Jaen","Jaen"
2020-03-29,24,674214.143714286,13357.5027142857,98.111756844835,"Leon","Leon"
2020-03-29,25,535017.331285714,21553.0391428571,96.2554525790769,"Lleida","Lleida"
2020-03-29,26,422515.852142857,32398.6168571429,93.0927636396117,"La Rioja","La Rioja"
2020-03-29,27,520373.036,21825.1395714286,96.0624899758357,"Lugo","Lugo"
2020-03-29,28,8685806.29542857,122462.242571429,98.6487609986222,"Community of Madrid","Community of Madrid"
2020-03-29,29,2228043.574,23968.938,98.9637858740768,"Malaga","Malaga"
2020-03-29,30,2402403.96885714,61098.9008571429,97.5815601794201,"Region of Murcia","Region of Murcia"
2020-03-29,31,839082.313285714,39109.7202857143,95.6977654561579,"Navarre","Navarre"
2020-03-29,32,522637.868857143,14865.5315714286,97.302521017954,"Province of Ourense","Province of Ourense"
2020-03-29,33,1464937.271,11640.7921428571,99.2334490158281,"Asturias","Asturias"
2020-03-29,34,191354.913142857,9502.65914285714,95.433474954102,"Palencia","Palencia"
2020-03-29,35,1750611.62171429,775.513857142858,99.9564032586462,"Las Palmas","Las Palmas"
2020-03-29,35,1677739.82628571,734.187000000001,99.9564122739436,"Las Palmas","Las Palmas"
2020-03-29,35,1604868.03085714,692.860142857143,99.956421289241,"Las Palmas","Las Palmas"
2020-03-29,36,1724176.41228571,48831.6117142857,97.2799111475713,"Pontevedra","Pontevedra"
2020-03-29,37,428338.517857143,9841.99257142857,97.810938047569,"Salamanca","Salamanca"
2020-03-29,38,1546974.14428571,679.365000000001,99.9568141169683,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-29,38,1486157.37085714,612.539142857144,99.959114987979,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-29,38,1425340.59742857,545.713285714287,99.9614158589897,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-29,38,1397669.38657143,553.794714285715,99.9600745130809,"Santa Cruz de Tenerife","Santa Cruz de Tenerife"
2020-03-29,39,841396.404,18130.662,97.9714873815857,"Cantabria","Cantabria"
2020-03-29,40,168253.514428571,9648.01842857143,94.7522861811964,"Segovia","Segovia"
2020-03-29,41,2587558.39442857,50794.6912857143,98.1222774190812,"Seville","Seville"
2020-03-29,42,83514.653,4456.63714285714,95.1680115549861,"Soria","Soria"
2020-03-29,43,968255.506,35441.2427142857,96.5684681203431,"Tarragona","Tarragona"
2020-03-29,44,120920.940571429,8939.937,93.3949754619682,"Teruel","Teruel"
2020-03-29,45,767064.051,75935.8777142857,91.2620043887346,"Toledo","Toledo"
2020-03-29,46,3563624.65157143,57835.8948571429,98.4612415759,"Valencia","Valencia"
2020-03-29,47,680896.841142857,20320.862,97.1839383773462,"Valladolid","Valladolid"
2020-03-29,48,1669006.17285714,39781.8138571429,97.7908660096765,"Biscay","Biscay"
2020-03-29,49,192838.580428571,13071.5145714286,93.8283812447181,"Zamora","Zamora"
2020-03-29,50,1323792.777,31857.945,97.7467035546926,"Zaragoza","Zaragoza"
2020-03-29,51,121291.736285714,801.058714285714,99.3495469758959,"Ceuta","Ceuta"
2020-03-29,52,114307.037571429,68.5538571428571,99.9421289032228,"Melilla","Melilla"
2020-03-30,1,402590.425714286,33952.4427142857,92.4896090466557,"Alava","Alava"
2020-03-30,2,409414.849285714,20441.0062857143,95.3679555192217,"Albacete","Albacete"
2020-03-30,3,2494291.66685714,58468.7394285714,97.7699770901257,"Alicante","Alicante"
2020-03-30,4,1025465.01214286,18952.0321428571,98.2303999305326,"Almeria","Almeria"
2020-03-30,5,162194.662428571,12355.3802857143,92.9889435072905,"Avila","Avila"
2020-03-30,6,775002.824142857,16988.5035714286,97.8937508400879,"Badajoz","Badajoz"
2020-03-30,7,1241728.31957143,1025.09028571429,99.9201774801686,"Balearic Islands","Balearic Islands"
2020-03-30,7,1264509.97557143,1094.16085714286,99.9169748112427,"Balearic Islands","Balearic Islands"
2020-03-30,7,1287291.63157143,1163.23142857143,99.9137721423169,"Balearic Islands","Balearic Islands"
2020-03-30,8,7588458.681,77311.3984285714,99.0179586535221,"Barcelona","Barcelona"
2020-03-30,9,434594.656428571,22646.2028571429,95.214676979195,"Burgos","Burgos"
2020-03-30,10,377635.906428571,16190.6395714286,95.9418278512403,"Caceres","Caceres"
2020-03-30,11,1732362.49914286,23000.0251428571,98.7171827475813,"Cadiz","Cadiz"
2020-03-30,12,793874.296428571,29533.816,96.5288243243346,"Castellon","Castellon"
2020-03-30,13,523344.682142857,16567.9742857143,97.0193685519909,"Ciudad Real","Ciudad Real"
2020-03-30,14,1096009.17814286,31209.7057142857,97.2695047096677,"Cordoba","Cordoba"
2020-03-30,15,1890786.192,48667.243,97.5231947727158,"A Coruna","A Coruna"
2020-03-30,16,165487.507285714,17343.0835714286,90.7974967241902,"Cuenca","Cuenca"
2020-03-30,17,924948.660142857,39159.2018571429,96.0196417903672,"Girona","Girona"
2020-03-30,18,1202968.96114286,22253.0554285714,98.214484943998,"Granada","Granada"
2020-03-30,19,255624.849714286,37978.3258571429,87.4867347324712,"Guadalajara","Guadalajara"
2020-03-30,20,854775.347857143,21793.2992857143,97.6565772897504,"Gipuzkoa","Gipuzkoa"
2020-03-30,21,636095.951571429,15399.4618571429,97.6986080482532,"Huelva","Huelva"
2020-03-30,22,279894.805857143,14818.3571428571,95.1466901608853,"Huesca","Huesca"
2020-03-30,23,676783.155428572,18065.271,97.4425013652345,"Jaen","Jaen"
2020-03-30,24,665878.261571429,12873.9284285714,98.1528650724867,"Leon","Leon"
2020-03-30,25,530207.616571429,21043.9781428571,96.3043815574393,"Lleida","Lleida"
2020-03-30,26,416353.365142857,31597.9398571429,93.1513940725341,"La Rioja","La Rioja"
2020-03-30,27,514888.034,21331.9522857143,96.104682697181,"Lugo","Lugo"
2020-03-30,28,8567227.12757143,117039.573142857,98.6888818106311,"Community of Madrid","Community of Madrid"
2020-03-30,29,2208903.60285714,23081.0472857143,98.9917226238717,"Malaga","Malaga"
2020-03-30,30,2381175.54214286,60111.888,97.5964038050112,"Region of Murcia","Region of Murcia"
2020-03-30,31,821047.000714286,37976.6771428572,95.7243425566481,"Navarre","Navarre"
